Date,Product Category,Region,Sales Amount (IDR)
2022-10-12 17:29:29.410976,Send Money,Central Java,336437.0
2021-07-19 17:29:29.410989,Offline Payments/QRIS,East Java,765351.0
2018-12-02 17:29:29.411018,Prepaid Pulsa,Jabodetabek,870197.0
2021-11-16 17:29:29.410986,Postpaid Biller,Central Java,443621.0
2022-02-14 17:29:29.410983,Prepaid Pulsa,Central Java,31947.0
2022-05-15 17:29:29.410980,Prepaid Pulsa,Jabodetabek,555391.0
2020-07-24 17:29:29.411000,Prepaid Pulsa,East Java,100268.0
2022-10-12 17:29:29.410976,Offline Payments/QRIS,West Java,725437.0
2019-01-31 17:29:29.411016,Send Money,West Java,627201.0
2023-07-09 17:29:29.410967,Postpaid Biller,West Java,155078.0
2020-03-26 17:29:29.411004,Prepaid Pulsa,Jabodetabek,804845.0
2022-11-11 17:29:29.410975,Offline Payments/QRIS,Jabodetabek,323623.0
2022-01-15 17:29:29.410984,Offline Payments/QRIS,Jabodetabek,799223.0
2023-09-07 17:29:29.410956,Prepaid Pulsa,Central Java,940327.0
2021-06-19 17:29:29.410990,Send Money,East Java,515013.0
2022-04-15 17:29:29.410981,Offline Payments/QRIS,Central Java,34719.0
2022-01-15 17:29:29.410984,Offline Payments/QRIS,East Java,439891.0
2023-09-07 17:29:29.410956,Offline Payments/QRIS,Central Java,515291.0
2021-06-19 17:29:29.410990,Postpaid Biller,East Java,261453.0
2018-12-02 17:29:29.411018,Send Money,Jabodetabek,331762.0
2020-02-25 17:29:29.411004,Prepaid Pulsa,East Java,271630.0
2019-10-28 17:29:29.411008,Offline Payments/QRIS,West Java,492063.0
2023-03-11 17:29:29.410971,Offline Payments/QRIS,Central Java,145095.0
2021-06-19 17:29:29.410990,Offline Payments/QRIS,East Java,226133.0
2022-06-14 17:29:29.410980,Send Money,West Java,556102.0
2019-01-01 17:29:29.411017,Prepaid Pulsa,East Java,997120.0
2019-05-01 17:29:29.411013,Send Money,Jabodetabek,895100.0
2020-03-26 17:29:29.411004,Postpaid Biller,Jabodetabek,434130.0
2023-01-10 17:29:29.410973,Offline Payments/QRIS,Central Java,24791.0
2023-09-07 17:29:29.410956,Send Money,Jabodetabek,631060.0
2023-08-08 17:29:29.410965,Offline Payments/QRIS,Jabodetabek,534566.0
2022-01-15 17:29:29.410984,Offline Payments/QRIS,Jabodetabek,448915.0
2022-03-16 17:29:29.410982,Prepaid Pulsa,East Java,525966.0
2020-07-24 17:29:29.411000,Prepaid Pulsa,Jabodetabek,541466.0
2019-01-01 17:29:29.411017,Send Money,Central Java,580720.0
2019-05-01 17:29:29.411013,Prepaid Pulsa,Central Java,44212.0
2020-01-26 17:29:29.411005,Offline Payments/QRIS,Central Java,420880.0
2019-08-29 17:29:29.411010,Offline Payments/QRIS,East Java,571932.0
2019-06-30 17:29:29.411011,Prepaid Pulsa,East Java,507333.0
2018-11-02 17:29:29.411019,Prepaid Pulsa,West Java,728864.0
2022-10-12 17:29:29.410976,Send Money,East Java,992860.0
2022-03-16 17:29:29.410982,Offline Payments/QRIS,West Java,255544.0
2023-02-09 17:29:29.410972,Send Money,East Java,571207.0
2021-12-16 17:29:29.410985,Offline Payments/QRIS,East Java,884465.0
2023-09-07 17:29:29.410956,Offline Payments/QRIS,Jabodetabek,639951.0
2022-06-14 17:29:29.410980,Postpaid Biller,Jabodetabek,713194.0
2023-06-09 17:29:29.410968,Postpaid Biller,Jabodetabek,16684.0
2021-10-17 17:29:29.410986,Offline Payments/QRIS,Jabodetabek,720692.0
2019-08-29 17:29:29.411010,Prepaid Pulsa,Central Java,766306.0
2019-08-29 17:29:29.411010,Send Money,West Java,120583.0
2021-05-20 17:29:29.410991,Postpaid Biller,Central Java,27178.0
2020-09-22 17:29:29.410998,Prepaid Pulsa,Jabodetabek,473083.0
2020-05-25 17:29:29.411002,Send Money,Jabodetabek,219840.0
2022-10-12 17:29:29.410976,Send Money,Jabodetabek,840149.0
2023-04-10 17:29:29.410970,Prepaid Pulsa,West Java,401307.0
2019-10-28 17:29:29.411008,Postpaid Biller,Jabodetabek,824047.0
2018-12-02 17:29:29.411018,Postpaid Biller,Jabodetabek,491296.0
2019-01-31 17:29:29.411016,Prepaid Pulsa,Central Java,134613.0
2022-11-11 17:29:29.410975,Postpaid Biller,Jabodetabek,720812.0
2019-05-01 17:29:29.411013,Send Money,East Java,885578.0
2021-01-20 17:29:29.410995,Send Money,Central Java,225448.0
2020-01-26 17:29:29.411005,Postpaid Biller,Central Java,857160.0
2021-08-18 17:29:29.410989,Offline Payments/QRIS,West Java,948029.0
2018-12-02 17:29:29.411018,Send Money,East Java,382141.0
2020-08-23 17:29:29.410999,Postpaid Biller,Jabodetabek,976330.0
2019-04-01 17:29:29.411014,Postpaid Biller,East Java,834478.0
2021-03-21 17:29:29.410993,Offline Payments/QRIS,West Java,223025.0
2019-06-30 17:29:29.411011,Postpaid Biller,West Java,908461.0
2022-05-15 17:29:29.410980,Send Money,Jabodetabek,997831.0
2019-09-28 17:29:29.411009,Send Money,Jabodetabek,105410.0
2023-06-09 17:29:29.410968,Postpaid Biller,Jabodetabek,795118.0
2022-04-15 17:29:29.410981,Send Money,Jabodetabek,909504.0
2019-07-30 17:29:29.411010,Send Money,East Java,619526.0
2019-11-27 17:29:29.411007,Offline Payments/QRIS,West Java,427595.0
2023-02-09 17:29:29.410972,Prepaid Pulsa,Jabodetabek,265359.0
2021-03-21 17:29:29.410993,Postpaid Biller,Central Java,755649.0
2023-07-09 17:29:29.410967,Offline Payments/QRIS,West Java,10368.0
2023-03-11 17:29:29.410971,Postpaid Biller,West Java,963423.0
2019-11-27 17:29:29.411007,Offline Payments/QRIS,East Java,862312.0
2022-04-15 17:29:29.410981,Prepaid Pulsa,Central Java,995222.0
2019-01-01 17:29:29.411017,Offline Payments/QRIS,Central Java,677127.0
2022-03-16 17:29:29.410982,Postpaid Biller,Central Java,840779.0
2022-11-11 17:29:29.410975,Send Money,West Java,397233.0
2022-07-14 17:29:29.410979,Send Money,East Java,267753.0
2023-03-11 17:29:29.410971,Prepaid Pulsa,East Java,169742.0
2020-05-25 17:29:29.411002,Send Money,East Java,924013.0
2021-07-19 17:29:29.410989,Prepaid Pulsa,Jabodetabek,491194.0
2022-11-11 17:29:29.410975,Send Money,West Java,424211.0
2019-12-27 17:29:29.411006,Offline Payments/QRIS,West Java,50959.0
2023-08-08 17:29:29.410965,Postpaid Biller,West Java,696472.0
2019-03-02 17:29:29.411015,Send Money,West Java,497158.0
2020-12-21 17:29:29.410996,Prepaid Pulsa,West Java,454858.0
2021-03-21 17:29:29.410993,Send Money,Jabodetabek,71046.0
2020-09-22 17:29:29.410998,Offline Payments/QRIS,Central Java,62530.0
2022-05-15 17:29:29.410980,Postpaid Biller,Jabodetabek,246154.0
2020-04-25 17:29:29.411003,Postpaid Biller,Central Java,409219.0
2021-09-17 17:29:29.410987,Offline Payments/QRIS,Central Java,37289.0
2021-08-18 17:29:29.410989,Offline Payments/QRIS,East Java,445547.0
2022-05-15 17:29:29.410980,Prepaid Pulsa,West Java,480188.0
2021-09-17 17:29:29.410987,Prepaid Pulsa,West Java,744701.0
2019-12-27 17:29:29.411006,Postpaid Biller,Jabodetabek,839920.0
2020-03-26 17:29:29.411004,Offline Payments/QRIS,West Java,232982.0
2021-05-20 17:29:29.410991,Send Money,Jabodetabek,304949.0
2020-10-22 17:29:29.410997,Prepaid Pulsa,East Java,896830.0
2021-12-16 17:29:29.410985,Offline Payments/QRIS,Jabodetabek,752601.0
2020-07-24 17:29:29.411000,Send Money,West Java,354655.0
2023-03-11 17:29:29.410971,Send Money,Central Java,773292.0
2020-06-24 17:29:29.411001,Prepaid Pulsa,East Java,322111.0
2021-09-17 17:29:29.410987,Send Money,Jabodetabek,208363.0
2023-05-10 17:29:29.410969,Send Money,East Java,795475.0
2020-12-21 17:29:29.410996,Offline Payments/QRIS,West Java,870746.0
2023-04-10 17:29:29.410970,Postpaid Biller,West Java,618594.0
2019-01-01 17:29:29.411017,Prepaid Pulsa,Jabodetabek,58435.0
2020-01-26 17:29:29.411005,Postpaid Biller,West Java,763197.0
2019-05-01 17:29:29.411013,Send Money,Central Java,102619.0
2023-09-07 17:29:29.410956,Offline Payments/QRIS,Jabodetabek,995481.0
2020-12-21 17:29:29.410996,Postpaid Biller,West Java,414873.0
2019-06-30 17:29:29.411011,Offline Payments/QRIS,Jabodetabek,501626.0
2019-12-27 17:29:29.411006,Prepaid Pulsa,East Java,956036.0
2021-06-19 17:29:29.410990,Offline Payments/QRIS,Central Java,559322.0
2019-07-30 17:29:29.411010,Prepaid Pulsa,East Java,451392.0
2022-05-15 17:29:29.410980,Prepaid Pulsa,East Java,231895.0
2019-04-01 17:29:29.411014,Prepaid Pulsa,West Java,674537.0
2023-02-09 17:29:29.410972,Send Money,Central Java,694025.0
2019-09-28 17:29:29.411009,Prepaid Pulsa,Jabodetabek,426372.0
2019-05-01 17:29:29.411013,Prepaid Pulsa,East Java,287617.0
2022-03-16 17:29:29.410982,Offline Payments/QRIS,Central Java,975325.0
2021-04-20 17:29:29.410992,Prepaid Pulsa,West Java,862341.0
2023-03-11 17:29:29.410971,Offline Payments/QRIS,West Java,313812.0
2020-05-25 17:29:29.411002,Prepaid Pulsa,Jabodetabek,50573.0
2022-07-14 17:29:29.410979,Send Money,Central Java,406701.0
2019-01-01 17:29:29.411017,Prepaid Pulsa,Jabodetabek,947115.0
2022-11-11 17:29:29.410975,Postpaid Biller,Central Java,590436.0
2022-03-16 17:29:29.410982,Send Money,East Java,311230.0
2021-05-20 17:29:29.410991,Postpaid Biller,Jabodetabek,336744.0
2020-12-21 17:29:29.410996,Send Money,Jabodetabek,429756.0
2020-12-21 17:29:29.410996,Send Money,Central Java,810364.0
2022-02-14 17:29:29.410983,Offline Payments/QRIS,Jabodetabek,407347.0
2019-07-30 17:29:29.411010,Offline Payments/QRIS,Jabodetabek,718073.0
2020-02-25 17:29:29.411004,Postpaid Biller,East Java,85272.0
2020-07-24 17:29:29.411000,Postpaid Biller,Jabodetabek,786863.0
2021-06-19 17:29:29.410990,Prepaid Pulsa,East Java,173508.0
2023-02-09 17:29:29.410972,Prepaid Pulsa,Jabodetabek,117785.0
2020-07-24 17:29:29.411000,Send Money,West Java,371309.0
2022-12-11 17:29:29.410974,Offline Payments/QRIS,East Java,707877.0
2021-07-19 17:29:29.410989,Prepaid Pulsa,Central Java,610322.0
2021-12-16 17:29:29.410985,Prepaid Pulsa,East Java,525297.0
2020-06-24 17:29:29.411001,Prepaid Pulsa,Central Java,733049.0
2022-10-12 17:29:29.410976,Send Money,Jabodetabek,485423.0
2022-07-14 17:29:29.410979,Prepaid Pulsa,East Java,93520.0
2022-05-15 17:29:29.410980,Prepaid Pulsa,Central Java,836772.0
2022-01-15 17:29:29.410984,Prepaid Pulsa,Jabodetabek,482382.0
2022-01-15 17:29:29.410984,Send Money,Central Java,859246.0
2021-11-16 17:29:29.410986,Prepaid Pulsa,Jabodetabek,184252.0
2020-08-23 17:29:29.410999,Prepaid Pulsa,West Java,80907.0
2022-09-12 17:29:29.410977,Offline Payments/QRIS,Central Java,771194.0
2020-12-21 17:29:29.410996,Send Money,East Java,920882.0
2019-06-30 17:29:29.411011,Offline Payments/QRIS,Jabodetabek,311270.0
2020-09-22 17:29:29.410998,Send Money,West Java,922425.0
2020-08-23 17:29:29.410999,Offline Payments/QRIS,West Java,936692.0
2021-11-16 17:29:29.410986,Offline Payments/QRIS,West Java,535867.0
2020-07-24 17:29:29.411000,Offline Payments/QRIS,Central Java,920309.0
2021-09-17 17:29:29.410987,Offline Payments/QRIS,Jabodetabek,924134.0
2022-12-11 17:29:29.410974,Send Money,West Java,607111.0
2019-04-01 17:29:29.411014,Postpaid Biller,Central Java,930316.0
2022-12-11 17:29:29.410974,Prepaid Pulsa,Central Java,72096.0
2019-04-01 17:29:29.411014,Postpaid Biller,West Java,618739.0
2022-03-16 17:29:29.410982,Postpaid Biller,Central Java,120189.0
2022-09-12 17:29:29.410977,Offline Payments/QRIS,East Java,418919.0
2019-08-29 17:29:29.411010,Send Money,Central Java,987405.0
2022-01-15 17:29:29.410984,Offline Payments/QRIS,Jabodetabek,965304.0
2019-05-01 17:29:29.411013,Offline Payments/QRIS,Central Java,324990.0
2021-04-20 17:29:29.410992,Offline Payments/QRIS,West Java,761907.0
2023-03-11 17:29:29.410971,Postpaid Biller,West Java,204746.0
2022-08-13 17:29:29.410978,Prepaid Pulsa,Central Java,27594.0
2021-09-17 17:29:29.410987,Prepaid Pulsa,West Java,741725.0
2020-09-22 17:29:29.410998,Prepaid Pulsa,East Java,380627.0
2019-06-30 17:29:29.411011,Prepaid Pulsa,Central Java,376508.0
2020-02-25 17:29:29.411004,Offline Payments/QRIS,Jabodetabek,700501.0
2021-12-16 17:29:29.410985,Send Money,Jabodetabek,161006.0
2020-07-24 17:29:29.411000,Prepaid Pulsa,West Java,845547.0
2021-03-21 17:29:29.410993,Prepaid Pulsa,West Java,604071.0
2021-01-20 17:29:29.410995,Offline Payments/QRIS,East Java,389933.0
2019-01-01 17:29:29.411017,Prepaid Pulsa,East Java,368210.0
2019-06-30 17:29:29.411011,Offline Payments/QRIS,West Java,185200.0
2021-07-19 17:29:29.410989,Send Money,Jabodetabek,703523.0
2019-01-31 17:29:29.411016,Prepaid Pulsa,Jabodetabek,964509.0
2023-09-07 17:29:29.410956,Send Money,East Java,205400.0
2022-09-12 17:29:29.410977,Offline Payments/QRIS,Jabodetabek,307810.0
2020-03-26 17:29:29.411004,Offline Payments/QRIS,Central Java,324280.0
2022-10-12 17:29:29.410976,Prepaid Pulsa,Jabodetabek,293489.0
2019-04-01 17:29:29.411014,Postpaid Biller,West Java,482145.0
2023-02-09 17:29:29.410972,Send Money,Jabodetabek,484518.0
2022-03-16 17:29:29.410982,Send Money,Central Java,447815.0
2022-01-15 17:29:29.410984,Offline Payments/QRIS,East Java,568743.0
2020-09-22 17:29:29.410998,Postpaid Biller,Jabodetabek,711193.0
2021-06-19 17:29:29.410990,Offline Payments/QRIS,Jabodetabek,984972.0
2023-01-10 17:29:29.410973,Send Money,Central Java,464219.0
2019-11-27 17:29:29.411007,Offline Payments/QRIS,Jabodetabek,714594.0
2021-11-16 17:29:29.410986,Postpaid Biller,West Java,709449.0
2023-06-09 17:29:29.410968,Send Money,Central Java,343439.0
2023-01-10 17:29:29.410973,Postpaid Biller,Central Java,605822.0
2020-07-24 17:29:29.411000,Offline Payments/QRIS,Jabodetabek,380552.0
2023-04-10 17:29:29.410970,Postpaid Biller,Jabodetabek,978406.0
2021-03-21 17:29:29.410993,Postpaid Biller,East Java,345565.0
2019-06-30 17:29:29.411011,Send Money,Central Java,18669.0
2019-06-30 17:29:29.411011,Postpaid Biller,Jabodetabek,438038.0
2022-08-13 17:29:29.410978,Prepaid Pulsa,Jabodetabek,329932.0
2022-06-14 17:29:29.410980,Prepaid Pulsa,East Java,725454.0
2018-11-02 17:29:29.411019,Send Money,East Java,405888.0
2022-10-12 17:29:29.410976,Postpaid Biller,Central Java,428771.0
2022-11-11 17:29:29.410975,Postpaid Biller,West Java,779558.0
2021-04-20 17:29:29.410992,Send Money,West Java,990881.0
2023-05-10 17:29:29.410969,Send Money,West Java,343699.0
2021-01-20 17:29:29.410995,Offline Payments/QRIS,Central Java,32417.0
2019-06-30 17:29:29.411011,Prepaid Pulsa,Jabodetabek,807699.0
2019-09-28 17:29:29.411009,Prepaid Pulsa,East Java,287204.0
2019-12-27 17:29:29.411006,Send Money,East Java,288483.0
2019-07-30 17:29:29.411010,Send Money,Central Java,644658.0
2022-08-13 17:29:29.410978,Prepaid Pulsa,East Java,482223.0
2018-11-02 17:29:29.411019,Offline Payments/QRIS,Jabodetabek,792352.0
2023-07-09 17:29:29.410967,Offline Payments/QRIS,Central Java,98086.0
2023-09-07 17:29:29.410956,Prepaid Pulsa,Central Java,998310.0
2023-07-09 17:29:29.410967,Offline Payments/QRIS,West Java,243510.0
2022-11-11 17:29:29.410975,Postpaid Biller,Central Java,732748.0
2022-05-15 17:29:29.410980,Postpaid Biller,West Java,779252.0
2022-08-13 17:29:29.410978,Send Money,Jabodetabek,112770.0
2023-03-11 17:29:29.410971,Offline Payments/QRIS,Central Java,183135.0
2022-11-11 17:29:29.410975,Prepaid Pulsa,Jabodetabek,756046.0
2019-09-28 17:29:29.411009,Postpaid Biller,Jabodetabek,918529.0
2022-01-15 17:29:29.410984,Prepaid Pulsa,West Java,671832.0
2020-11-21 17:29:29.410997,Postpaid Biller,Central Java,335364.0
2019-10-28 17:29:29.411008,Offline Payments/QRIS,Central Java,634080.0
2021-08-18 17:29:29.410989,Postpaid Biller,East Java,116970.0
2020-12-21 17:29:29.410996,Prepaid Pulsa,Jabodetabek,645436.0
2018-11-02 17:29:29.411019,Postpaid Biller,Jabodetabek,549818.0
2019-05-01 17:29:29.411013,Send Money,West Java,27446.0
2020-03-26 17:29:29.411004,Prepaid Pulsa,West Java,863662.0
2023-07-09 17:29:29.410967,Prepaid Pulsa,Central Java,654525.0
2023-09-07 17:29:29.410956,Postpaid Biller,Central Java,20205.0
2019-01-01 17:29:29.411017,Postpaid Biller,East Java,479989.0
2022-09-12 17:29:29.410977,Offline Payments/QRIS,Central Java,828211.0
2019-08-29 17:29:29.411010,Offline Payments/QRIS,Jabodetabek,723534.0
2019-06-30 17:29:29.411011,Send Money,Jabodetabek,252857.0
2022-05-15 17:29:29.410980,Send Money,Central Java,277083.0
2022-07-14 17:29:29.410979,Postpaid Biller,West Java,387462.0
2023-01-10 17:29:29.410973,Postpaid Biller,Central Java,227031.0
2019-01-31 17:29:29.411016,Offline Payments/QRIS,Central Java,679054.0
2020-02-25 17:29:29.411004,Postpaid Biller,West Java,855788.0
2020-06-24 17:29:29.411001,Postpaid Biller,East Java,712647.0
2022-06-14 17:29:29.410980,Prepaid Pulsa,Jabodetabek,253602.0
2020-06-24 17:29:29.411001,Prepaid Pulsa,Jabodetabek,634520.0
2021-07-19 17:29:29.410989,Offline Payments/QRIS,Central Java,831347.0
2022-08-13 17:29:29.410978,Prepaid Pulsa,West Java,665288.0
2021-05-20 17:29:29.410991,Prepaid Pulsa,West Java,340143.0
2020-06-24 17:29:29.411001,Postpaid Biller,West Java,550732.0
2022-08-13 17:29:29.410978,Prepaid Pulsa,Central Java,508988.0
2022-02-14 17:29:29.410983,Postpaid Biller,West Java,862999.0
2019-01-31 17:29:29.411016,Send Money,Jabodetabek,63535.0
2021-05-20 17:29:29.410991,Prepaid Pulsa,Central Java,468324.0
2020-07-24 17:29:29.411000,Prepaid Pulsa,Jabodetabek,359604.0
2019-01-01 17:29:29.411017,Prepaid Pulsa,East Java,788667.0
2019-08-29 17:29:29.411010,Offline Payments/QRIS,West Java,789000.0
2019-01-31 17:29:29.411016,Offline Payments/QRIS,Central Java,813421.0
2019-05-31 17:29:29.411012,Postpaid Biller,West Java,690899.0
2022-03-16 17:29:29.410982,Offline Payments/QRIS,Jabodetabek,631964.0
2021-03-21 17:29:29.410993,Prepaid Pulsa,Central Java,567659.0
2021-11-16 17:29:29.410986,Postpaid Biller,Jabodetabek,562312.0
2023-06-09 17:29:29.410968,Offline Payments/QRIS,East Java,56510.0
2022-05-15 17:29:29.410980,Prepaid Pulsa,East Java,393715.0
2019-04-01 17:29:29.411014,Offline Payments/QRIS,East Java,716930.0
2022-11-11 17:29:29.410975,Send Money,Central Java,216192.0
2022-12-11 17:29:29.410974,Send Money,Central Java,917625.0
2021-05-20 17:29:29.410991,Offline Payments/QRIS,Jabodetabek,31117.0
2019-04-01 17:29:29.411014,Prepaid Pulsa,Central Java,508658.0
2019-08-29 17:29:29.411010,Send Money,East Java,15008.0
2021-12-16 17:29:29.410985,Prepaid Pulsa,East Java,287341.0
2022-12-11 17:29:29.410974,Send Money,West Java,78352.0
2019-01-01 17:29:29.411017,Postpaid Biller,Central Java,130307.0
2021-03-21 17:29:29.410993,Send Money,Central Java,413453.0
2022-11-11 17:29:29.410975,Postpaid Biller,West Java,679757.0
2023-06-09 17:29:29.410968,Postpaid Biller,East Java,128937.0
2020-08-23 17:29:29.410999,Prepaid Pulsa,East Java,226599.0
2022-10-12 17:29:29.410976,Postpaid Biller,West Java,58060.0
2019-05-01 17:29:29.411013,Send Money,Central Java,457272.0
2019-01-31 17:29:29.411016,Offline Payments/QRIS,East Java,858348.0
2020-04-25 17:29:29.411003,Prepaid Pulsa,Central Java,478167.0
2019-06-30 17:29:29.411011,Send Money,East Java,775252.0
2019-10-28 17:29:29.411008,Send Money,West Java,57911.0
2019-01-01 17:29:29.411017,Postpaid Biller,Central Java,537564.0
2021-06-19 17:29:29.410990,Postpaid Biller,East Java,359322.0
2022-01-15 17:29:29.410984,Prepaid Pulsa,Jabodetabek,382509.0
2020-01-26 17:29:29.411005,Postpaid Biller,Central Java,548393.0
2020-04-25 17:29:29.411003,Prepaid Pulsa,West Java,515965.0
2022-06-14 17:29:29.410980,Offline Payments/QRIS,East Java,726260.0
2019-03-02 17:29:29.411015,Prepaid Pulsa,West Java,586773.0
2019-04-01 17:29:29.411014,Prepaid Pulsa,Jabodetabek,564321.0
2022-11-11 17:29:29.410975,Send Money,East Java,167252.0
2019-10-28 17:29:29.411008,Postpaid Biller,West Java,838889.0
2019-07-30 17:29:29.411010,Prepaid Pulsa,West Java,883973.0
2022-01-15 17:29:29.410984,Prepaid Pulsa,Central Java,475544.0
2019-05-31 17:29:29.411012,Send Money,East Java,796102.0
2022-09-12 17:29:29.410977,Postpaid Biller,West Java,908838.0
2020-05-25 17:29:29.411002,Prepaid Pulsa,East Java,685508.0
2022-05-15 17:29:29.410980,Prepaid Pulsa,Central Java,579502.0
2021-04-20 17:29:29.410992,Send Money,Central Java,949489.0
2020-04-25 17:29:29.411003,Send Money,West Java,952530.0
2019-03-02 17:29:29.411015,Offline Payments/QRIS,Central Java,378053.0
2023-03-11 17:29:29.410971,Prepaid Pulsa,Jabodetabek,137267.0
2020-10-22 17:29:29.410997,Postpaid Biller,Central Java,511721.0
2022-04-15 17:29:29.410981,Offline Payments/QRIS,West Java,770475.0
2022-03-16 17:29:29.410982,Send Money,West Java,86620.0
2018-12-02 17:29:29.411018,Offline Payments/QRIS,West Java,28908.0
2023-08-08 17:29:29.410965,Offline Payments/QRIS,Central Java,340976.0
2018-11-02 17:29:29.411019,Prepaid Pulsa,Jabodetabek,118894.0
2021-10-17 17:29:29.410986,Send Money,East Java,66900.0
2022-02-14 17:29:29.410983,Prepaid Pulsa,West Java,121305.0
2022-02-14 17:29:29.410983,Offline Payments/QRIS,Central Java,213635.0
2021-06-19 17:29:29.410990,Offline Payments/QRIS,Central Java,471454.0
2022-12-11 17:29:29.410974,Postpaid Biller,Jabodetabek,956339.0
2020-08-23 17:29:29.410999,Postpaid Biller,East Java,167997.0
2021-01-20 17:29:29.410995,Prepaid Pulsa,West Java,324575.0
2023-06-09 17:29:29.410968,Offline Payments/QRIS,East Java,459287.0
